Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,,,,,,,
2021-11-15,1017.630005,1031.97998,978.5999756,1013.390015,34775600,0,0,,,,,,,
2021-11-16,1003.309998,1057.199951,1002.179993,1054.72998,26542400,0,0,,,,,,,
2021-11-17,1063.51001,1119.640015,1055.5,1089.01001,31445400,0,0,,,,,,,
2021-11-18,1106.550049,1112,1075.02002,1096.380005,20898900,0,0,,,,,,,
2021-11-19,1098.869995,1138.719971,1092.699951,1137.060059,21642300,0,0,,,,,,,
2021-11-22,1162.329956,1201.949951,1132.430054,1156.869995,33072500,0,0,,,,,,,
2021-11-23,1167.51001,1180.5,1062.699951,1109.030029,36171700,0,0,,,,,,,
2021-11-24,1080.390015,1132.77002,1062,1116,22560200,0,0,,,,,,,
2021-11-26,1099.469971,1108.780029,1081,1081.920044,11680900,0,0,,,,,,,
2021-11-29,1100.98999,1142.670044,1100.189941,1136.98999,19464500,0,0,,,,,,,
2021-11-30,1144.369995,1168,1118,1144.76001,27092000,0,0,,,,,,,
2021-12-01,1160.699951,1172.839966,1090.76001,1095,22816800,0,0,,,,,,,
2021-12-02,1099.060059,1113,1056.650024,1084.599976,24371600,0,0,,,,,,,
2021-12-03,1084.790039,1090.579956,1000.210022,1014.969971,30774000,0,0,,,,,,,
2021-12-06,1001.51001,1021.640015,950.5,1009.01001,27221000,0,0,,,,,,,
2021-12-07,1044.199951,1057.670044,1026.810059,1051.75,18694900,0,0,,,,,,,
2021-12-08,1052.709961,1072.380005,1033,1068.959961,13968800,0,0,,,,,,,
2021-12-09,1060.640015,1062.48999,1002.359985,1003.799988,19812800,0,0,,,,,,,
2021-12-10,1008.75,1020.97998,982.5300293,1017.030029,19888100,0,0,,,,,,,
2021-12-13,1001.090027,1005,951.4199829,966.4099731,26198500,0,0,,,,,,,
2021-12-14,945,966.4099731,930,958.5100098,23602100,0,0,,,,,,,
2021-12-15,953.210022,978.75,928.25,975.9899902,25056400,0,0,,,,,,,
2021-12-16,994.5,994.9799805,921.8499756,926.9199829,27590500,0,0,,,,,,,
2021-12-17,914.7700195,960.6599731,909.039978,932.5700073,33479100,0,0,,,,,,,
2021-12-20,910.7000122,921.6900024,893.3900146,899.9400024,18826700,0,0,,,,,,,
2021-12-21,916.8699951,939.5,886.1199951,938.5300293,23839300,0,0,,,,,,,
2021-12-22,965.6599731,1015.659973,957.0499878,1008.869995,31211400,0,0,,,,,,,
2021-12-23,1006.799988,1072.97998,997.5599976,1067,30904400,0,0,,,,,,,
2021-12-27,1073.670044,1117,1070.719971,1093.939941,23715300,0,0,,,,,,,
2021-12-28,1109.48999,1119,1078.420044,1088.469971,20108000,0,0,,,,,,,
2021-12-29,1098.640015,1104,1064.140015,1086.189941,18718000,0,0,,,,,,,
2021-12-30,1061.329956,1095.550049,1053.150024,1070.339966,15680300,0,0,,,,,,,
2021-12-31,1073.439941,1082,1054.589966,1056.780029,13577900,0,0,,,,,,,
2022-01-03,1147.75,1201.069946,1136.040039,1199.780029,34643800,0,0,,,,,,,
2022-01-04,1189.550049,1208,1123.050049,1149.589966,33416100,0,0,,,,,,,
2022-01-05,1146.650024,1170.339966,1081.01001,1088.119995,26706600,0,0,,,,,,,
2022-01-06,1077,1088,1020.5,1064.699951,30112200,0,0,,,,,,,
2022-01-07,1080.369995,1080.930054,1010,1026.959961,28054900,0,0,,,,,,,
2022-01-10,1000,1059.099976,980,1058.119995,30605000,0,0,,,,,,,
2022-01-11,1053.670044,1075.849976,1038.819946,1064.400024,22021100,0,0,,,,,,,
2022-01-12,1078.849976,1114.839966,1072.589966,1106.219971,27913000,0,0,,,,,,,
2022-01-13,1109.069946,1115.599976,1026.540039,1031.560059,32403300,0,0,,,,,,,
2022-01-14,1019.880005,1052,1013.380005,1049.609985,24308100,0,0,,,,,,,
2022-01-18,1026.609985,1070.790039,1016.059998,1030.51001,22247800,0,0,,,,,,,
2022-01-19,1041.709961,1054.670044,995,995.6500244,25147500,0,0,,,,,,,
2022-01-20,1009.72998,1041.660034,994,996.2700195,23496200,0,0,,,,,,,
2022-01-21,996.3400269,1004.549988,940.5,943.9000244,34472000,0,0,,,,,,,
2022-01-24,904.7600098,933.5100098,851.4699707,930,50521900,0,0,,,,,,,
2022-01-25,914.2000122,951.2600098,903.210022,918.4000244,28865300,0,0,,,,,,,
2022-01-26,952.4299927,987.6900024,906,937.4099731,34955800,0,0,,,,,,,
2022-01-27,933.3599854,935.3900146,829,829.0999756,49036500,0,0,,,,,,,
2022-01-28,831.5599976,857.5,792.0100098,846.3499756,44929700,0,0,,,,,,,
2022-01-31,872.710022,937.9899902,862.0499878,936.7199707,34812000,0,0,,,,,,,
2022-02-01,935.210022,943.7000122,905,931.25,24379400,0,0,,,,,,,
2022-02-02,928.1799927,931.5,889.4099731,905.6599731,22264300,0,0,,,,,,,
2022-02-03,882,937,880.5200195,891.1400146,26285200,0,0,,,,,,,
2022-02-04,897.2199707,936.5,881.1699829,923.3200073,24541800,0,0,,,,,,,
2022-02-07,923.789978,947.7700195,902.710022,907.3400269,20331500,0,0,,,,,,,
2022-02-08,905.5300293,926.289978,894.7999878,922,16909700,0,0,,,,,,,
2022-02-09,935,946.2700195,920,932,17419800,0,0,,,,,,,
2022-02-10,908.3699951,943.8099976,896.7000122,904.5499878,22042300,0,0,,,,,,,
2022-02-11,909.6300049,915.960022,850.7000122,860,26548600,0,0,,,,,,,
2022-02-14,861.5700073,898.8800049,853.1500244,875.7600098,22585500,0,0,,,,,,,
2022-02-15,900,923,893.3800049,922.4299927,19095400,0,0,,,,,,,
2022-02-16,914.0499878,926.4299927,901.210022,923.3900146,17098100,0,0,,,,,,,
2022-02-17,913.2600098,918.5,874.0999756,876.3499756,18392800,0,0,,,,,,,
2022-02-18,886,886.8699951,837.6099854,856.9799805,22833900,0,0,,,,,,,
2022-02-22,834.1300049,856.7299805,801.0999756,821.5300293,27762700,0,0,,,,,,,
2022-02-23,830.4299927,835.2999878,760.5599976,764.039978,31752300,0,0,,,,,,,
2022-02-24,700.3900146,802.4799805,700,800.7700195,45107400,0,0,,,,,,,
2022-02-25,809.2299805,819.5,782.4000244,809.8699951,25355900,0,0,,,,,,,
2022-02-28,815.0100098,876.8599854,814.710022,870.4299927,33002300,0,0,,,,,,,
2022-03-01,869.6799927,889.8800049,853.7800293,864.3699951,24922300,0,0,,,,,,,
2022-03-02,872.1300049,886.4799805,844.2700195,879.8900146,24881100,0,0,,,,,,,
2022-03-03,878.7700195,886.4400024,832.5999756,839.289978,20541200,0,0,,,,,,,
2022-03-04,849.0999756,855.6500244,825.1599731,838.289978,22333200,0,0,,,,,,,
2022-03-07,856.2999878,866.1400146,804.5700073,804.5800171,24164700,0,0,,,,,,,
2022-03-08,795.5300293,849.9899902,782.1699829,824.4000244,26799700,0,0,,,,,,,
2022-03-09,839.4799805,860.5599976,832.0100098,858.9699707,19728000,0,0,,,,,,,
2022-03-10,851.4500122,854.4500122,810.3599854,838.2999878,19549500,0,0,,,,,,,
2022-03-11,840.2000122,843.7999878,793.7700195,795.3499756,22345700,0,0,,,,,,,
2022-03-14,780.6099854,800.7000122,756.039978,766.3699951,23717400,0,0,,,,,,,
2022-03-15,775.2700195,805.5700073,756.5700073,801.8900146,22280400,0,0,,,,,,,
2022-03-16,809,842,802.2600098,840.2299805,28009600,0,0,,,,,,,
2022-03-17,830.9899902,875,825.7199707,871.5999756,22194300,0,0,,,,,,,
2022-03-18,874.4899902,907.8499756,867.3900146,905.3900146,33471400,0,0,,,,,,,
2022-03-21,914.9799805,942.8499756,907.0900269,921.1599731,27327200,0,0,,,,,,,
2022-03-22,930,997.8599854,921.75,993.9799805,35289500,0,0,,,,,,,
2022-03-23,979.9400024,1040.699951,976.4000244,999.1099854,40225400,0,0,,,,,,,
2022-03-24,1009.72998,1024.48999,988.7999878,1013.919983,22973600,0,0,,,,,,,
2022-03-25,1008,1021.799988,997.3200073,1010.640015,20677200,0,0,,,,,,,
2022-03-28,1065.099976,1097.880005,1053.599976,1091.839966,34168700,0,0,,,,,,,
2022-03-29,1107.98999,1114.77002,1073.109985,1099.569946,24538300,0,0,,,,,,,
2022-03-30,1091.170044,1113.949951,1084,1093.98999,19955000,0,0,,,,,,,
2022-03-31,1094.569946,1103.140015,1076.640015,1077.599976,16330900,0,0,,,,,,,
2022-04-01,1081.150024,1094.75,1066.640015,1084.589966,18087700,0,0,,,,,,,
2022-04-04,1089.380005,1149.910034,1072.530029,1145.449951,27345300,0,0,,,,,,,
2022-04-05,1136.300049,1152.869995,1087.300049,1091.26001,26691700,0,0,,,,,,,
2022-04-06,1073.469971,1079,1027.699951,1045.76001,29782800,0,0,,,,,,,
2022-04-07,1052.390015,1076.589966,1021.539978,1057.26001,26482400,0,0,,,,,,,
2022-04-08,1043.209961,1048.439941,1022.440002,1025.48999,18337900,0,0,,,,,,,
2022-04-11,980.4000244,1008.469971,974.6400146,975.9299927,19785700,0,0,,,,,,,
2022-04-12,997.6400146,1021.190002,976.5999756,986.9500122,21992000,0,0,,,,,,,
2022-04-13,981.0800171,1026.23999,973.0999756,1022.369995,18373700,0,0,,,,,,,
2022-04-14,999.289978,1012.710022,982.1900024,985,19474100,0,0,,,,,,,
2022-04-18,989.0300293,1014.919983,973.4099731,1004.289978,17238400,0,0,,,,,,,
2022-04-19,1005.059998,1034.939941,995.3300171,1028.150024,16615900,0,0,,,,,,,
2022-04-20,1030,1034,975.25,977.2000122,23570400,0,0,,,,,,,
2022-04-21,1074.72998,1092.219971,996.4199829,1008.780029,35138800,0,0,,,,,,,
2022-04-22,1014.909973,1034.849976,994,1005.049988,23232200,0,0,,,,,,,
2022-04-25,978.9699707,1008.619995,975.2999878,998.0200195,22780400,0,0,,,,,,,
2022-04-26,995.4299927,1000,875,876.4199829,45377900,0,0,,,,,,,
2022-04-27,898.5800171,918,877.3599854,881.5100098,25652100,0,0,,,,,,,
2022-04-28,899.9799805,900,821.7000122,877.5100098,41649500,0,0,,,,,,,
2022-04-29,902.25,934.4000244,870,870.7600098,29313400,0,0,,,,,,,
2022-05-02,860.7700195,906.3599854,848.0300293,902.9400024,25260500,0,0,,,,,,,
2022-05-03,903.1799927,924.0800171,888.5900269,909.25,21236500,0,0,,,,,,,
2022-05-04,903.9400024,955.5,885.2800293,952.6199951,27214600,0,0,,,,,,,
2022-05-05,939.0200195,945.5999756,857.7000122,873.2800293,30839700,0,0,,,,,,,
2022-05-06,887,888,843.1099854,865.6500244,24264100,0,0,,,,,,,
2022-05-09,836.4500122,845.6300049,781.1500244,787.1099854,30270100,0,0,,,,,,,
2022-05-10,819.3099976,825.3599854,774.25,800.039978,28133900,0,0,,,,,,,
2022-05-11,795,809.7700195,727.2000122,734,32408200,0,0,,,,,,,
2022-05-12,701,759.6599731,680,728,46771000,0,0,,,,,,,
2022-05-13,773.4799805,787.3499756,751.5700073,769.5900269,30651800,0,0,,,,,,,
2022-05-16,767.1599731,769.7600098,719.0900269,724.3699951,28699500,0,0,,,,,,,
2022-05-17,747.3599854,764.4799805,728.8499756,761.6099854,26745400,0,0,,,,,,,
2022-05-18,744.5200195,760.5,700.8099976,709.8099976,29270600,0,0,,,,,,,
2022-05-19,707,734,694.1099854,709.4199829,30098900,0,0,,,,,,,
2022-05-20,713.9899902,721.5800171,633,663.9000244,48190600,0,0,,,,,,,
,,,,,,,,,,,,,,
